codigo;CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB;MEDIA_DOL;SITUACAO
3234;2018;3;12019000;21;160;GO;727600;209830;209829472;84265192;3.28;1
3235;2018;6;12019000;21;160;MA;217800;10607;10606756;4252824;3.82;1
3236;2018;5;12019000;21;160;PA;217800;64195;64195218;25572653;3.64;1
3237;2018;12;12019000;21;160;DF;817800;6589;6589091;2420578;3.88;0
3238;2018;4;12019000;21;160;GO;320151;11820;11820018;4820328;3.41;1
3239;2018;1;12019000;21;160;SP;817800;52216;52215798;19736856;3.22;1
3240;2018;5;12019000;21;63;MS;147852;67743;67742124;25150312;3.64;1
3241;2018;4;12019000;21;827;MT;817800;60;60003;111779;3.41;0
3242;2018;11;12019000;21;160;MG;727600;61041;61040189;24131021;3.81;1
3243;2018;11;12019000;21;160;GO;927700;3242;3241936;1299001;3.81;0
3244;2018;4;12019000;21;160;GO;517800;838;837880;327360;3.41;0
3245;2018;6;12019000;21;160;PI;517800;37100;37100036;14610397;3.82;1
3246;2018;7;12019000;21;161;PA;217800;1200;1200000;457800;3.82;0
3247;2018;1;12019000;21;160;MG;817800;14411;14410793;5465176;3.22;1
3248;2018;6;12019000;21;827;DF;817800;778;777737;335010;3.82;0
3249;2018;1;12019000;21;160;DF;727600;904;904000;343122;3.22;0
3250;2018;3;12019000;21;576;PR;927700;48123;48122920;18507314;3.28;1
3251;2018;6;12019000;21;399;PA;320151;2177;2177036;909557;3.82;0
3252;2018;6;12019000;21;190;GO;727600;37203;37202898;14987052;3.82;1
3253;2018;9;12019000;21;399;PI;320151;7278;7278011;2729637;4.09;0
3254;2018;9;12019000;21;676;MG;217800;31609;31609140;12682535;4.09;1
3255;2018;7;12019000;21;776;PA;217800;29496;29495619;11777697;3.82;1
3256;2018;4;12019000;21;399;MA;320151;7298;7298134;2836064;3.41;0
3257;2018;6;12019000;21;160;GO;320151;4889;4888593;1930944;3.82;0
3258;2018;7;12019000;21;628;MA;217800;800;800000;355552;3.82;0
3259;2018;5;12019000;21;850;MG;260151;28;27600;13323;3.64;0
3260;2018;6;12019000;21;383;RO;227600;25799;25798765;10754215;3.82;1
3261;2018;1;12019000;21;160;RS;917800;6018;6017852;2266500;3.22;0
3262;2018;6;12019000;21;776;PI;320151;1586;1585738;625510;3.82;0
3263;2018;5;12019000;21;576;MT;927700;8871;8870991;3487016;3.64;0
3264;2018;6;12019000;21;372;GO;927502;9572;9571396;3820187;3.82;0
3265;2018;7;12019000;21;399;TO;320151;4647;4646238;1962832;3.82;0
3266;2018;11;12019000;21;160;GO;817800;10651;10651290;4152618;3.81;1
3267;2018;7;12019000;21;372;SC;927700;1994;1992800;805140;3.82;0
3268;2018;8;12019000;21;372;MG;817800;10000;10000000;3564176;3.95;0
3269;2018;8;12019000;21;399;PR;917800;35;35010;16274;3.95;0
3270;2018;6;12019000;21;160;TO;320151;265035;265034182;106149009;3.82;1
3271;2018;7;12019000;21;267;GO;817800;8500;8500000;3145000;3.82;0
3272;2018;11;12019000;21;249;RS;1017700;942;942250;963336;3.81;0
3273;2018;4;12019000;21;372;MT;817800;58970;58971755;22563185;3.41;1
3274;2018;4;12019000;21;160;SP;917800;93799;42632262;17492769;3.41;1
3275;2018;7;12019000;21;160;GO;727600;181689;181689683;74490937;3.82;1
3276;2018;6;12019000;21;160;MS;917800;40903706;453891067;184222042;3.82;1
3277;2018;4;12019000;21;858;GO;817800;2520931;23430880;9104187;3.41;1
3278;2018;7;12019000;21;820;MT;210200;6790000;6790000;2627320;3.82;0
3279;2018;7;12019000;21;576;GO;727600;21181;21180759;8558416;3.82;1
3280;2018;6;12019000;21;399;MT;817800;62663;62662230;25084731;3.82;1
3281;2018;11;12019000;21;160;RS;1017700;1034612;1034613947;408630670;3.81;1
3282;2018;6;12019000;21;372;MT;210200;39480000;39480000;15067147;3.82;1
3283;2018;4;12019000;21;827;MT;227600;57890;57888829;21977476;3.41;1
3284;2018;7;12019000;21;160;TO;217800;500;500000;199710;3.82;0
3285;2018;8;12019000;21;776;BA;320151;1413;1413246;548467;3.95;0
3286;2018;2;12019000;21;160;ND;1017700;1000;1000000;384450;3.24;0
3287;2018;4;12019000;21;160;MG;817800;112381009;208516767;81597220;3.41;1
3288;2018;3;12019000;21;160;PR;1017700;38357;38356857;15191174;3.28;1
3289;2018;12;12019000;21;160;BA;320151;190457;190455875;74437259;3.88;1
3290;2018;11;12019000;21;160;PA;320151;7518;7517929;2805510;3.81;0
3291;2018;10;12019000;21;676;SP;927502;3;2511;998;3.82;0
3292;2018;3;12019000;21;160;GO;927700;10231;10230451;4010706;3.28;1
3293;2018;3;12019000;21;301;MT;227600;7771;7770790;2984061;3.28;0
3294;2018;7;12019000;21;245;MA;217800;4885;4884473;1906886;3.82;0
3295;2018;8;12019000;21;245;SC;917800;23;23480;9560;3.95;0
3296;2018;9;12019000;21;399;TO;320151;8300;8300000;3423733;4.09;0
3297;2018;9;12019000;21;160;GO;727600;117508;117508264;44891825;4.09;1
3298;2018;4;12019000;21;160;SC;917800;588373;44072325;18512034;3.41;1
3299;2018;11;12019000;21;399;MT;817800;151;151382;59129;3.81;0
3300;2018;8;12019000;21;676;PR;927502;28104;28104110;11568214;3.95;1
3301;2018;3;12019000;21;455;MT;817800;772;772740;289978;3.28;0
3302;2018;8;12019000;21;399;MT;320151;12000;12000000;4611240;3.95;1
3303;2018;8;12019000;21;245;RO;227600;7765;7764693;3053411;3.95;0
3304;2018;5;12019000;21;160;SP;1017700;12334;12333374;5131338;3.64;1
3305;2018;10;12019000;21;160;PR;320151;3545;3544898;1343516;3.82;0
3306;2018;11;12019000;21;399;PR;917800;343;342500;229475;3.81;0
3307;2018;5;12019000;21;827;PA;217800;27800;27800000;11246101;3.64;1
3308;2018;3;12019000;21;573;RO;210200;2670000;2670000;1096863;3.28;0
3309;2018;7;12019000;21;190;SP;817800;6869;6868761;2900199;3.82;0
3310;2018;6;12019000;21;493;PA;217800;14983;14982950;6365806;3.82;1
3311;2018;1;12019000;21;245;SP;917800;0;110;42;3.22;0
3312;2018;11;12019000;21;160;RS;1017700;40000;40000000;15627600;3.81;1
3313;2018;6;12019000;21;827;SP;817800;9307;9306686;4008855;3.82;1
3314;2018;6;12019000;21;160;ND;927700;2119;2118890;877245;3.82;0
3315;2018;8;12019000;21;160;RS;927502;77;77248;32079;3.95;0
3316;2018;4;12019000;21;576;PR;917800;50710;50710132;20850504;3.41;1
3317;2018;3;12019000;21;827;RO;227600;14883;14882870;5669969;3.28;1
3318;2018;6;12019000;21;827;PA;217800;9595;9594960;3828934;3.82;0
3319;2018;9;12019000;21;767;SP;817700;0;0;158;4.09;0
3320;2018;5;12019000;21;161;GO;727600;11000;11000000;4761460;3.64;1
3321;2018;5;12019000;21;81;MS;817800;906;905598;380152;3.64;0
3322;2018;8;12019000;21;275;MT;227600;55137;55137121;21846981;3.95;1
3323;2018;6;12019000;21;372;SC;927502;17492;17491616;7263743;3.82;1
3324;2018;3;12019000;21;160;MT;210200;28926865;29391666;11267142;3.28;1
3325;2018;4;12019000;21;576;SP;817800;59685;59685544;23696123;3.41;1
3326;2018;5;12019000;21;190;MG;727600;20180;20179610;8306610;3.64;1
3327;2018;8;12019000;21;160;MT;217800;190560;190560940;75385242;3.95;1
3328;2018;7;12019000;21;160;MS;927700;142470;142469016;58702264;3.82;1
3329;2018;10;12019000;21;160;RS;1017700;1118405;1118404052;437477503;3.82;1
3330;2018;8;12019000;21;776;MT;320151;12457;12456474;4834227;3.95;1
3331;2018;5;12019000;21;776;MT;817800;35696439;85834313;34087004;3.64;1
3332;2018;5;12019000;21;245;PA;217800;15708;15709000;6035267;3.64;1
3333;2018;4;12019000;21;160;RS;1017700;1201917;1201921072;503138919;3.41;1
3334;2018;10;12019000;21;160;TO;320151;144517;144518422;56317440;3.82;1
3335;2018;5;12019000;21;776;MG;817800;5931675;37576866;14639654;3.64;1
3336;2018;5;12019000;21;160;MS;1017700;26907;26906178;11387254;3.64;1
3337;2018;6;12019000;21;160;RS;917800;50127;50128519;19366610;3.82;1
3338;2018;10;12019000;21;160;RS;917800;25716;25717096;10024319;3.82;1
3339;2018;9;12019000;21;160;BA;517800;286347;286344917;111175057;4.09;1
3340;2018;12;12019000;21;858;MS;927700;5184;5183931;2041606;3.88;0
3341;2018;7;12019000;21;160;PR;927700;113721;113722252;45516343;3.82;1
3342;2018;6;12019000;21;160;SP;817800;218682187;486962945;200600858;3.82;1
3343;2018;5;12019000;21;776;TO;320151;15000;15000000;5987400;3.64;1
3344;2018;4;12019000;21;161;SP;817800;6284;6284510;2612716;3.41;0
3345;2018;4;12019000;21;776;MT;817800;37867431;98236942;37694097;3.41;1
3346;2018;7;12019000;21;850;BA;510552;19092;19091708;7286159;3.82;1
3347;2018;7;12019000;21;190;MG;817800;5967;5966998;2552237;3.82;0
3348;2018;9;12019000;21;160;DF;727600;2628;2628692;949314;4.09;0
3349;2018;11;12019000;21;160;RO;227600;8117;8117677;3113063;3.81;0
3350;2018;4;12019000;21;160;GO;817800;103090842;403629826;159813175;3.41;1
3351;2018;6;12019000;21;607;PA;217800;6000;6000000;2345400;3.82;0
3352;2018;6;12019000;21;160;MG;727600;155314;155313068;64458233;3.82;1
3353;2018;6;12019000;21;245;MA;320151;49464;49464376;19842821;3.82;1
3354;2018;3;12019000;21;245;SP;817800;11500;11500000;4306980;3.28;1
3355;2018;8;12019000;21;160;BA;217800;4506;4505907;1799749;3.95;0
3356;2018;8;12019000;21;776;MG;927700;343;342520;136261;3.95;0
3357;2018;9;12019000;21;160;MA;217800;4740;4740606;1889522;4.09;0
3358;2018;5;12019000;21;160;SC;917800;474018;93349703;39417279;3.64;1
3359;2018;9;12019000;21;160;SP;917800;15888;15888347;6281062;4.09;1
3360;2018;6;12019000;21;493;MA;217800;777;777000;330124;3.82;0
3361;2018;9;12019000;21;160;ES;817800;1663;1662772;724170;4.09;0
3362;2018;12;12019000;21;676;MT;217800;31502;31501570;12345150;3.88;1
3363;2018;6;12019000;21;776;BA;320151;1500;1500000;591690;3.82;0
3364;2018;8;12019000;21;160;SP;927700;2739;2738670;1089599;3.95;0
3365;2018;9;12019000;21;63;MS;147800;5000;5000000;1656300;4.09;0
3366;2018;7;12019000;21;776;MS;817800;4500;4500000;1880235;3.82;0
3367;2018;5;12019000;21;160;MT;217800;103973734;179669962;70760910;3.64;1
3368;2018;3;12019000;21;160;ND;917800;4852;4852055;1904189;3.28;0
3369;2018;1;12019000;21;372;MG;727600;7864;7864211;3028429;3.22;0
3370;2018;7;12019000;21;776;MA;320151;18240;18240411;7120769;3.82;1
3371;2018;9;12019000;21;573;SP;917800;124;124373;51917;4.09;0
3372;2018;3;12019000;21;858;GO;817800;13000;13000000;4922320;3.28;1
3373;2018;1;12019000;21;372;GO;727600;49234;49234038;18970961;3.22;1
3374;2018;5;12019000;21;573;MT;917800;30078;30078000;14641908;3.64;1
3375;2018;6;12019000;21;858;DF;817800;25;25000;10521;3.82;0
3376;2018;9;12019000;21;160;ND;917800;27300;27300000;10497942;4.09;1
3377;2018;6;12019000;21;493;MT;217800;16898;16898000;7179454;3.82;1
3378;2018;6;12019000;21;190;MT;727600;2826;2826070;1140998;3.82;0
3379;2018;12;12019000;21;676;MT;917800;30176;30176065;13156911;3.88;1
3380;2018;6;12019000;21;827;SC;217800;6913;6913315;2745000;3.82;0
3381;2018;7;12019000;21;827;MT;227600;6799;6798985;2595920;3.82;0
3382;2018;11;12019000;21;160;SP;927502;58;57795;21937;3.81;0
3383;2018;6;12019000;21;372;RS;927502;36100;36100351;14688173;3.82;1
3384;2018;2;12019000;21;676;MG;927502;7801;7800940;3550910;3.24;0
3385;2018;1;12019000;21;160;MS;927700;102360;102359857;39843636;3.22;1
3386;2018;5;12019000;21;576;RS;927700;1579;1578975;621091;3.64;0
3387;2018;3;12019000;21;245;MT;817800;51673;51671263;19494562;3.28;1
3388;2018;2;12019000;21;160;SC;917800;804458;1575686;601607;3.24;0
3389;2018;2;12019000;21;160;MT;817800;109027910;321724014;121089509;3.24;1
3390;2018;3;12019000;21;160;MS;817800;96099353;216953262;83576940;3.28;1
3391;2018;12;12019000;21;160;GO;517800;1120;1119629;432110;3.88;0
3392;2018;9;12019000;21;53;MT;217800;29476;29476140;12644909;4.09;1
3393;2018;2;12019000;21;245;MT;817800;32153;32153625;12882466;3.24;1
3394;2018;4;12019000;21;372;GO;817800;6211;6210283;2457145;3.41;0
3395;2018;7;12019000;21;850;MT;260151;100;100000;41092;3.82;0
3396;2018;8;12019000;21;160;PR;1017700;1877;1877250;722005;3.95;0
3397;2018;7;12019000;21;245;MT;817800;37389;37388680;15771061;3.82;1
3398;2018;8;12019000;21;160;RS;917800;5478207;24372779;9627278;3.95;1
3399;2018;7;12019000;21;87;PA;210200;13098600;13098600;4998950;3.82;1
3400;2018;3;12019000;21;386;MT;217800;32320;32319885;12744440;3.28;1
3401;2018;7;12019000;21;586;MS;147800;1000;1000000;359090;3.82;0
3402;2018;7;12019000;21;160;RS;1017700;952620;952619958;378303746;3.82;1
3403;2018;4;12019000;21;245;TO;320151;24388;24387947;9437027;3.41;1
3404;2018;5;12019000;21;776;SP;817800;6930006;20922160;8252879;3.64;1
3405;2018;3;12019000;21;245;SC;917800;5145022;5145022;1939673;3.28;0
3406;2018;5;12019000;21;372;GO;817800;29172;29172577;11105411;3.64;1
3407;2018;7;12019000;21;607;PA;217800;6873;6873247;2973459;3.82;0
3408;2018;7;12019000;21;63;RS;1017700;19548;19547735;7528267;3.82;1
3409;2018;3;12019000;21;245;TO;320151;35141;35143721;12935936;3.28;1
3410;2018;10;12019000;21;160;MG;727600;94113;94111455;35489148;3.82;1
3411;2018;4;12019000;21;161;PR;817800;860;860180;323823;3.41;0
3412;2018;5;12019000;21;245;TO;320151;79073;79071712;31655698;3.64;1
3413;2018;10;12019000;21;538;MT;227600;26574;26574920;10477428;3.82;1
3414;2018;7;12019000;21;87;RO;210200;2255800;2255800;934172;3.82;0
3415;2018;8;12019000;21;160;TO;817800;5359205;8561091;3261914;3.95;0
3416;2018;6;12019000;21;160;ND;217800;3600;3600000;1455182;3.82;0
3417;2018;4;12019000;21;399;MA;217800;50;50000;21028;3.41;0
3418;2018;6;12019000;21;245;RO;210200;11090000;11090000;4324001;3.82;1
3419;2018;4;12019000;21;386;MT;227600;7042;7041967;2650526;3.41;0
3420;2018;5;12019000;21;827;RO;210200;10250000;10250000;4284420;3.64;1
3421;2018;11;12019000;21;160;GO;1017700;2675;2675228;1100000;3.81;0
3422;2018;4;12019000;21;160;PA;817800;133;133224;53167;3.41;0
3423;2018;3;12019000;21;245;PR;917800;24794549;25860762;10093749;3.28;1
3424;2018;5;12019000;21;160;GO;917800;13296;6618041;2649449;3.64;0
3425;2018;7;12019000;21;776;PA;320151;447;446990;193645;3.82;0
3426;2018;5;12019000;21;820;MT;210200;32960;32960248;13713111;3.64;1
3427;2018;9;12019000;21;160;MT;227600;27528;27528391;10852410;4.09;1
3428;2018;6;12019000;21;63;MS;147800;10902;10902200;3807210;3.82;0
3429;2018;9;12019000;21;827;MA;217800;2784;2783704;1129270;4.09;0
3430;2018;5;12019000;21;576;SP;817800;4901000;4901000;2061998;3.64;0
3431;2018;4;12019000;21;573;AM;227600;90;90000;35057;3.41;0
3432;2018;7;12019000;21;63;MS;147800;17150;17150000;6268750;3.82;1
3433;2018;6;12019000;21;245;PA;210200;20731490;20731490;8488917;3.82;1
3434;2018;2;12019000;21;820;BA;320151;7342;7342281;2788305;3.24;0
3435;2018;7;12019000;21;160;AM;227600;2018;2017677;831525;3.82;0
3436;2018;3;12019000;21;160;RO;210200;4700000;4700000;1823600;3.28;0
3437;2018;4;12019000;21;160;PR;1017700;942811;20974304;8873178;3.41;1
3438;2018;10;12019000;21;160;RS;927502;47469;47468979;16426640;3.82;1
3439;2018;12;12019000;21;160;DF;727600;4152;4152428;1564890;3.88;0
3440;2018;9;12019000;21;93;MT;817800;784;784000;320781;4.09;0
3441;2018;2;12019000;21;160;SP;927700;112;112330;43753;3.24;0
3442;2018;4;12019000;21;372;RS;1017700;64151;64151000;27529760;3.41;1
3443;2018;11;12019000;21;676;PR;927502;141;140570;56079;3.81;0
3444;2018;11;12019000;21;160;ND;1017700;80151;80151240;31188854;3.81;1
3445;2018;10;12019000;21;160;PR;927502;1;1329;460;3.82;0
3446;2018;7;12019000;21;776;BA;320151;214;213557;76825;3.82;0
3447;2018;1;12019000;21;160;GO;917800;5233;5233153;1971937;3.22;0
3448;2018;6;12019000;21;573;MS;917800;8852;8853232;3500968;3.82;0
3449;2018;8;12019000;21;776;SP;817800;73;73496;30701;3.95;0
3450;2018;11;12019000;21;160;BA;517800;462400;462401688;179894112;3.81;1
3451;2018;8;12019000;21;160;DF;817800;22859;22860092;8948208;3.95;1
3452;2018;7;12019000;21;827;MT;217800;133159;133158737;52844547;3.82;1
3453;2018;11;12019000;21;160;SP;917800;1139;1139393;465166;3.81;0
3454;2018;11;12019000;21;160;MT;817800;89943;89944245;36853199;3.81;1
3455;2018;11;12019000;21;160;MG;917800;635;635106;246409;3.81;0
3456;2018;6;12019000;21;372;GO;817800;9238;9238018;3837621;3.82;0
3457;2018;5;12019000;21;160;DF;817800;17192018;29196475;12550871;3.64;1
3458;2018;8;12019000;21;161;MA;217800;1862;1861546;733146;3.95;0
3459;2018;7;12019000;21;245;MT;210200;19454194;32275752;12687425;3.82;1
3460;2018;6;12019000;21;372;PR;927502;7189;7189459;2908508;3.82;0
3461;2018;4;12019000;21;607;RO;227600;43359;43357416;16566604;3.41;1
3462;2018;3;12019000;21;160;DF;917800;280;280000;114590;3.28;0
3463;2018;3;12019000;21;827;MT;227600;43329;43329390;16389850;3.28;1
3464;2018;3;12019000;21;576;GO;927700;1630;1629560;641023;3.28;0
3465;2018;11;12019000;21;160;DF;727600;275;274870;106306;3.81;0
3466;2018;12;12019000;21;160;MG;517800;4500;4500000;1658070;3.88;0
3467;2018;7;12019000;21;160;MG;817800;86585411;298964833;119653405;3.82;1
3468;2018;7;12019000;21;190;GO;817800;6063;6062500;2190369;3.82;0
3469;2018;6;12019000;21;160;MS;1017700;11294;11293661;4425841;3.82;1
3470;2018;4;12019000;21;160;TO;517800;18317;18317320;7606187;3.41;1
3471;2018;3;12019000;21;160;PI;320151;20632;20631304;8028345;3.28;1
3472;2018;10;12019000;21;776;TO;320151;8719;8718870;3412935;3.82;0
3473;2018;3;12019000;21;245;MA;320151;34777;34775598;13194600;3.28;1
3474;2018;5;12019000;21;161;GO;817800;7205000;11201000;4728117;3.64;1
3475;2018;12;12019000;21;160;MG;1017700;45500;45500000;17199125;3.88;1
3476;2018;4;12019000;21;245;MA;320151;10511;10512290;3931473;3.41;0
3477;2018;5;12019000;21;776;GO;817800;15607546;22460641;9303654;3.64;1
3478;2018;11;12019000;21;573;PR;927800;100;100000;85000;3.81;0
3479;2018;4;12019000;21;493;MT;210200;46750;46749884;19244122;3.41;1
3480;2018;2;12019000;21;160;GO;727600;9000;9000000;3529530;3.24;0
3481;2018;4;12019000;21;372;MG;817800;4093;4092616;1596802;3.41;0
3482;2018;3;12019000;21;776;MT;217802;65383;65383565;25474091;3.28;1
3483;2018;11;12019000;21;160;BA;517800;24000;24000000;9537600;3.81;1
3484;2018;4;12019000;21;386;RS;1017700;18250;18250000;7401105;3.41;1
3485;2018;7;12019000;21;63;MG;817600;0;20;0;3.82;0
3486;2018;12;12019000;21;160;PA;320151;856;855217;314276;3.88;0
3487;2018;5;12019000;21;493;PA;217800;16601;16600175;6748328;3.64;1
3488;2018;6;12019000;21;160;AL;1017700;21505;21504517;9103077;3.82;1
3489;2018;3;12019000;21;160;PA;217802;3432;3432000;1301465;3.28;0
3490;2018;10;12019000;21;160;DF;927700;3882;3881966;1465549;3.82;0
3491;2018;7;12019000;21;576;MT;727600;80;79757;32999;3.82;0
3492;2018;6;12019000;21;160;GO;927700;938;937618;402088;3.82;0
3493;2018;9;12019000;21;160;PI;517800;13014;13013851;4860654;4.09;1
3494;2018;5;12019000;21;81;GO;817800;2904;2903790;1218953;3.64;0
3495;2018;5;12019000;21;607;PA;217800;28737;28736000;11414647;3.64;1
3496;2018;5;12019000;21;87;RO;210200;3500000;3500000;1442980;3.64;0
3497;2018;12;12019000;21;160;PR;1017700;5730;5729241;1980402;3.88;0
3498;2018;12;12019000;21;160;ND;1017700;38000;38000000;14900620;3.88;1
3499;2018;10;12019000;21;160;BA;320151;140962;140961545;54331704;3.82;1
3500;2018;8;12019000;21;275;RO;227600;3000;3000000;1188690;3.95;0
3501;2018;10;12019000;21;399;BA;320151;1000;1000000;404840;3.82;0
3502;2018;8;12019000;21;160;BA;727600;450;450000;181588;3.95;0
3503;2018;1;12019000;21;160;MS;917800;4000;4000000;1504640;3.22;0
3504;2018;1;12019000;21;372;DF;727600;1681;1681323;647461;3.22;0
3505;2018;4;12019000;21;63;MT;210200;24990;24990000;10670230;3.41;1
3506;2018;7;12019000;21;160;MG;320151;11510;11509882;4504277;3.82;1
3507;2018;4;12019000;21;858;GO;917800;325;325090;135406;3.41;0
3508;2018;3;12019000;21;160;GO;320151;642;642000;246047;3.28;0
3509;2018;4;12019000;21;160;MT;217800;46388261;438568888;172807953;3.41;1
3510;2018;5;12019000;21;160;MS;817800;12681647;178592631;71023999;3.64;1
3511;2018;5;12019000;21;160;BA;517800;380135;380132291;156549366;3.64;1
3512;2018;6;12019000;21;190;MT;817800;21783324;29099373;11533902;3.82;1
3513;2018;5;12019000;21;161;SP;817800;17491000;17491000;7036618;3.64;1
3514;2018;3;12019000;21;160;MT;727600;74559;74558756;29623555;3.28;1
3515;2018;9;12019000;21;160;BA;320151;18528;18528162;7111434;4.09;1
3516;2018;9;12019000;21;160;TO;320151;51159;51158618;18885528;4.09;1
3517;2018;9;12019000;21;160;PI;320151;88082;88083203;33853458;4.09;1
3518;2018;5;12019000;21;160;MT;917800;34919;34920543;14237301;3.64;1
3519;2018;7;12019000;21;776;MA;217800;700;700000;279496;3.82;0
3520;2018;5;12019000;21;160;MG;817800;135909582;438136445;175566601;3.64;1
3521;2018;6;12019000;21;858;MT;817800;58442;58442285;24237403;3.82;1
3522;2018;12;12019000;21;160;MS;917800;26683;26683361;10010267;3.88;1
3523;2018;4;12019000;21;858;RS;1017700;19700;19700000;8271820;3.41;1
3524;2018;12;12019000;21;160;PI;320151;113753;113751173;44213805;3.88;1
3525;2018;4;12019000;21;455;MT;817800;2348;2348220;881193;3.41;0
3526;2018;7;12019000;21;160;SC;927700;140752;140750869;55543042;3.82;1
3527;2018;6;12019000;21;386;RO;210200;2000000;2000000;824560;3.82;0
3528;2018;7;12019000;21;160;MS;817800;732110;101154043;40992039;3.82;1
3529;2018;1;12019000;21;160;MT;817800;50726;50724704;19245148;3.22;1
3530;2018;10;12019000;21;160;MT;917800;48934;48937304;19237811;3.82;1
3531;2018;8;12019000;21;776;PI;320151;22557;22556965;8341424;3.95;1
3532;2018;3;12019000;21;160;MG;727600;66962;66962678;26069455;3.28;1
3533;2018;4;12019000;21;160;PI;517800;2541;2541034;1030552;3.41;0
3534;2018;6;12019000;21;63;RS;1017700;31800;31800000;12895052;3.82;1
3535;2018;11;12019000;21;160;MG;927700;2038;2037989;794813;3.81;0
3536;2018;12;12019000;21;160;MT;320151;10231;10230322;3910800;3.88;0
3537;2018;7;12019000;21;160;DF;727600;13311;13311271;5176651;3.82;1
3538;2018;6;12019000;21;160;PR;817800;15074;15074094;6299060;3.82;1
3539;2018;2;12019000;21;538;MT;227600;34954;34953015;13323741;3.24;1
3540;2018;6;12019000;21;399;MG;817800;12114;12115455;4973853;3.82;1
3541;2018;9;12019000;21;573;SC;917800;147;147831;61707;4.09;0
3542;2018;11;12019000;21;160;MG;817800;1166;1165862;454535;3.81;0
3543;2018;7;12019000;21;301;RO;227600;8664;8664435;3503353;3.82;0
3544;2018;6;12019000;21;160;DF;927700;396;396330;161209;3.82;0
3545;2018;9;12019000;21;160;GO;927700;54;53930;17924;4.09;0
3546;2018;5;12019000;21;160;BA;320151;5153;5153798;2085967;3.64;0
3547;2018;4;12019000;21;576;SP;917800;13;13271;5622;3.41;0
3548;2018;4;12019000;21;858;DF;817800;1219;1219120;458389;3.41;0
3549;2018;5;12019000;21;493;MT;217800;14000;14000000;5484854;3.64;1
3550;2018;4;12019000;21;190;GO;727600;29950;29948115;12161890;3.41;1
3551;2018;3;12019000;21;160;PR;817800;25000;25000000;9432250;3.28;1
3552;2018;7;12019000;21;160;PA;210200;13677760;13677760;5744659;3.82;1
3553;2018;3;12019000;21;573;RR;227600;3500;3500000;1317610;3.28;0
3554;2018;11;12019000;21;271;PR;917800;132500000;132500;144805;3.81;0
3555;2018;8;12019000;21;827;MT;217800;14000;14000000;6092240;3.95;1
3556;2018;9;12019000;21;160;DF;927700;266;265948;88391;4.09;0
3557;2018;7;12019000;21;386;MT;210200;2880000;2880000;1183133;3.82;0
3558;2018;5;12019000;21;160;PA;817800;73;72695;29011;3.64;0
3559;2018;6;12019000;21;87;MT;227600;34863;34863000;13721032;3.82;1
3560;2018;5;12019000;21;81;SP;817800;6870;6869532;2883692;3.64;0
3561;2018;6;12019000;21;858;MG;917800;224;224220;87540;3.82;0
3562;2018;8;12019000;21;160;ND;217800;7880;7879565;3147256;3.95;0
3563;2018;7;12019000;21;827;MA;217800;600;600000;239652;3.82;0
3564;2018;12;12019000;21;160;ND;927700;54800;54800000;23056004;3.88;1
3565;2018;10;12019000;21;767;ND;917800;20000;20000000;7824900;3.82;1
3566;2018;6;12019000;21;160;RS;1017700;2988786;990786360;395643009;3.82;1
3567;2018;7;12019000;21;160;PR;917800;174639685;1217826729;494737314;3.82;1
3568;2018;8;12019000;21;607;SP;217800;1408;1407580;559893;3.95;0
3569;2018;5;12019000;21;245;MT;210200;24593145;107513000;43996355;3.64;1
3570;2018;6;12019000;21;160;TO;517800;12989;12988940;5474964;3.82;1
3571;2018;4;12019000;21;827;RO;227600;35009;35009201;13518924;3.41;1
3572;2018;9;12019000;21;823;GO;727600;19000;19000000;7448000;4.09;1
3573;2018;7;12019000;21;372;MS;927700;27398;27396084;11032072;3.82;1
3574;2018;3;12019000;21;161;MS;817800;5976000;5976000;2319107;3.28;0
3575;2018;11;12019000;21;160;DF;727600;2227;2226700;889812;3.81;0
3576;2018;11;12019000;21;160;GO;727600;44774;44774623;17836103;3.81;1
3577;2018;5;12019000;21;576;MS;927700;22081;22081200;8820497;3.64;1
3578;2018;5;12019000;21;372;MT;817800;118985;118986410;47232648;3.64;1
3579;2018;12;12019000;21;160;GO;817800;128520;128518917;49643572;3.88;1
3580;2018;5;12019000;21;493;MT;227600;27700;27699755;10456380;3.64;1
3581;2018;5;12019000;21;245;PA;320151;5496;5495666;2258406;3.64;0
3582;2018;3;12019000;21;160;MT;927700;6583;6581753;2543602;3.28;0
3583;2018;4;12019000;21;576;MG;817800;20614;20614456;8004240;3.41;1
3584;2018;7;12019000;21;776;MG;817800;2205;2205000;895318;3.82;0
3585;2018;12;12019000;21;160;MT;917800;86261;86261059;32166383;3.88;1
3586;2018;12;12019000;21;160;SC;927700;86425;86423210;34126296;3.88;1
3587;2018;6;12019000;21;850;MT;260151;210;210000;87837;3.82;0
3588;2018;6;12019000;21;160;DF;917800;3452;3451522;1387391;3.82;0
3589;2018;6;12019000;21;160;PA;727600;100;100000;38854;3.82;0
3590;2018;7;12019000;21;160;MG;917800;5301;5301050;2018037;3.82;0
3591;2018;4;12019000;21;161;MT;817800;71902;71902611;27681046;3.41;1
3592;2018;9;12019000;21;160;RS;927700;2190;2190500;751750;4.09;0
